"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  - As a user, I should be able to log in to the site","65","Successful Login","","Wed Oct 22 20:18:23 UTC 2025","skipped","Wed Oct 22 20:18:23 UTC 2025","","Login","Successful Login",""
"  - As a user, I should be able to make a purchase of a product on the website","8","Purchase of a product","","Wed Oct 22 20:18:23 UTC 2025","skipped","Wed Oct 22 20:18:23 UTC 2025","","Purchase of a Product","Purchase of a product",""
"  As a user, I should be able to register on the platform","6","Alternative registration flows","","Wed Oct 22 20:18:23 UTC 2025","skipped","Wed Oct 22 20:18:23 UTC 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","5","Alternative registration flows","","Wed Oct 22 20:18:23 UTC 2025","skipped","Wed Oct 22 20:18:23 UTC 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","13","Alternative registration flows","","Wed Oct 22 20:18:23 UTC 2025","skipped","Wed Oct 22 20:18:23 UTC 2025","","User Registration","Alternative registration flows",""
"  - As a user, I should be able to log in to the site","8","Alternative Scenarios","","Wed Oct 22 20:18:23 UTC 2025","skipped","Wed Oct 22 20:18:23 UTC 2025","","Login","Alternative Scenarios",""
"  As a user, I should be able to register on the platform","8","Alternative registration flows","","Wed Oct 22 20:18:23 UTC 2025","skipped","Wed Oct 22 20:18:23 UTC 2025","","User Registration","Alternative registration flows",""
"  - As a user, I should be able to log in to the site","8","Alternative Scenarios","","Wed Oct 22 20:18:23 UTC 2025","skipped","Wed Oct 22 20:18:23 UTC 2025","","Login","Alternative Scenarios",""
"  As a user, I should be able to register on the platform","9","Alternative registration flows","","Wed Oct 22 20:18:23 UTC 2025","skipped","Wed Oct 22 20:18:23 UTC 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","8","Successful registration","","Wed Oct 22 20:18:23 UTC 2025","skipped","Wed Oct 22 20:18:23 UTC 2025","","User Registration","Successful registration",""
