"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user, I should be able to register on the platform","4308","Successful registration","","Thu Jun 05 20:10:18 GMT 2025","passed","Thu Jun 05 20:10:23 GMT 2025","","User Registration","Successful registration",""
"  As a user, I should be able to register on the platform","3824","Alternative registration flows","","Thu Jun 05 20:10:26 GMT 2025","passed","Thu Jun 05 20:10:30 GMT 2025","","User Registration","Alternative registration flows",""
"  - As a user, I should be able to log in to the site","72969","Alternative Scenarios","","Thu Jun 05 20:07:53 GMT 2025","broken","Thu Jun 05 20:09:06 GMT 2025","","Login","Alternative Scenarios",""
"  - As a user, I should be able to make a purchase of a product on the website","35534","Purchase of a product","","Thu Jun 05 20:10:40 GMT 2025","passed","Thu Jun 05 20:11:16 GMT 2025","","Purchase of a Product","Purchase of a product",""
"  - As a user, I should be able to log in to the site","73563","Successful Login","","Thu Jun 05 20:06:39 GMT 2025","broken","Thu Jun 05 20:07:53 GMT 2025","","Login","Successful Login",""
"  As a user, I should be able to register on the platform","2876","Alternative registration flows","","Thu Jun 05 20:10:23 GMT 2025","passed","Thu Jun 05 20:10:26 GMT 2025","","User Registration","Alternative registration flows",""
"  - As a user, I should be able to log in to the site","72720","Alternative Scenarios","","Thu Jun 05 20:09:06 GMT 2025","broken","Thu Jun 05 20:10:18 GMT 2025","","Login","Alternative Scenarios",""
"  As a user, I should be able to register on the platform","2778","Alternative registration flows","","Thu Jun 05 20:10:37 GMT 2025","passed","Thu Jun 05 20:10:40 GMT 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","3911","Alternative registration flows","","Thu Jun 05 20:10:30 GMT 2025","passed","Thu Jun 05 20:10:33 GMT 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","3942","Alternative registration flows","","Thu Jun 05 20:10:33 GMT 2025","passed","Thu Jun 05 20:10:37 GMT 2025","","User Registration","Alternative registration flows",""
