"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  - As a user, I should be able to log in to the site","73262","Alternative Scenarios","","Tue Jun 03 12:23:24 GMT 2025","broken","Tue Jun 03 12:24:38 GMT 2025","","Login","Alternative Scenarios",""
"  As a user, I should be able to register on the platform","3019","Alternative registration flows","","Tue Jun 03 12:26:00 GMT 2025","passed","Tue Jun 03 12:26:03 GMT 2025","","User Registration","Alternative registration flows",""
"  - As a user, I should be able to make a purchase of a product on the website","36040","Purchase of a product","","Tue Jun 03 12:26:16 GMT 2025","passed","Tue Jun 03 12:26:52 GMT 2025","","Purchase of a Product","Purchase of a product",""
"  As a user, I should be able to register on the platform","4410","Alternative registration flows","","Tue Jun 03 12:25:55 GMT 2025","passed","Tue Jun 03 12:26:00 GMT 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","3137","Alternative registration flows","","Tue Jun 03 12:26:13 GMT 2025","passed","Tue Jun 03 12:26:16 GMT 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","6311","Alternative registration flows","","Tue Jun 03 12:26:03 GMT 2025","passed","Tue Jun 03 12:26:09 GMT 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","4026","Alternative registration flows","","Tue Jun 03 12:26:09 GMT 2025","passed","Tue Jun 03 12:26:13 GMT 2025","","User Registration","Alternative registration flows",""
"  - As a user, I should be able to log in to the site","73066","Successful Login","","Tue Jun 03 12:22:11 GMT 2025","broken","Tue Jun 03 12:23:24 GMT 2025","","Login","Successful Login",""
"  - As a user, I should be able to log in to the site","73055","Alternative Scenarios","","Tue Jun 03 12:24:38 GMT 2025","broken","Tue Jun 03 12:25:51 GMT 2025","","Login","Alternative Scenarios",""
"  As a user, I should be able to register on the platform","4429","Successful registration","","Tue Jun 03 12:25:51 GMT 2025","passed","Tue Jun 03 12:25:55 GMT 2025","","User Registration","Successful registration",""
