"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  - As a user, I should be able to log in to the site","9","Alternative Scenarios","","Thu Dec 11 20:07:26 UTC 2025","skipped","Thu Dec 11 20:07:26 UTC 2025","","Login","Alternative Scenarios",""
"  - As a user, I should be able to log in to the site","8","Alternative Scenarios","","Thu Dec 11 20:07:26 UTC 2025","skipped","Thu Dec 11 20:07:26 UTC 2025","","Login","Alternative Scenarios",""
"  - As a user, I should be able to make a purchase of a product on the website","7","Purchase of a product","","Thu Dec 11 20:07:26 UTC 2025","skipped","Thu Dec 11 20:07:26 UTC 2025","","Purchase of a Product","Purchase of a product",""
"  As a user, I should be able to register on the platform","8","Alternative registration flows","","Thu Dec 11 20:07:26 UTC 2025","skipped","Thu Dec 11 20:07:26 UTC 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","7","Alternative registration flows","","Thu Dec 11 20:07:26 UTC 2025","skipped","Thu Dec 11 20:07:26 UTC 2025","","User Registration","Alternative registration flows",""
"  - As a user, I should be able to log in to the site","60","Successful Login","","Thu Dec 11 20:07:25 UTC 2025","skipped","Thu Dec 11 20:07:25 UTC 2025","","Login","Successful Login",""
"  As a user, I should be able to register on the platform","9","Alternative registration flows","","Thu Dec 11 20:07:26 UTC 2025","skipped","Thu Dec 11 20:07:26 UTC 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","7","Alternative registration flows","","Thu Dec 11 20:07:26 UTC 2025","skipped","Thu Dec 11 20:07:26 UTC 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","10","Alternative registration flows","","Thu Dec 11 20:07:26 UTC 2025","skipped","Thu Dec 11 20:07:26 UTC 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","8","Successful registration","","Thu Dec 11 20:07:26 UTC 2025","skipped","Thu Dec 11 20:07:26 UTC 2025","","User Registration","Successful registration",""
