"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  - As a user, I should be able to make a purchase of a product on the website","33152","Purchase of a product","","Fri Mar 21 12:16:59 GMT 2025","passed","Fri Mar 21 12:17:32 GMT 2025","","Purchase of a Product","Purchase of a product",""
"  As a user, I should be able to register on the platform","5545","Alternative registration flows","","Fri Mar 21 12:16:36 GMT 2025","passed","Fri Mar 21 12:16:42 GMT 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","5525","Alternative registration flows","","Fri Mar 21 12:16:53 GMT 2025","passed","Fri Mar 21 12:16:59 GMT 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","4319","Successful registration","","Fri Mar 21 12:16:27 GMT 2025","passed","Fri Mar 21 12:16:32 GMT 2025","","User Registration","Successful registration",""
"  - As a user, I should be able to log in to the site","4233","Alternative Scenarios","","Fri Mar 21 12:16:18 GMT 2025","passed","Fri Mar 21 12:16:22 GMT 2025","","Login","Alternative Scenarios",""
"  - As a user, I should be able to log in to the site","27082","Successful Login","","Fri Mar 21 12:15:51 GMT 2025","passed","Fri Mar 21 12:16:18 GMT 2025","","Login","Successful Login",""
"  As a user, I should be able to register on the platform","5508","Alternative registration flows","","Fri Mar 21 12:16:42 GMT 2025","passed","Fri Mar 21 12:16:47 GMT 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","4159","Alternative registration flows","","Fri Mar 21 12:16:32 GMT 2025","passed","Fri Mar 21 12:16:36 GMT 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","5981","Alternative registration flows","","Fri Mar 21 12:16:47 GMT 2025","passed","Fri Mar 21 12:16:53 GMT 2025","","User Registration","Alternative registration flows",""
"  - As a user, I should be able to log in to the site","5587","Alternative Scenarios","","Fri Mar 21 12:16:22 GMT 2025","passed","Fri Mar 21 12:16:27 GMT 2025","","Login","Alternative Scenarios",""
