"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 24 20:11:11 GMT 2023","Mon Apr 24 20:11:18 GMT 2023","7146","","Login","","Cenarios alternativas para login","","Cenarios alternativas para login","  - Eu como usuario devo poder realizar login na plataforma."
"passed","Mon Apr 24 20:11:04 GMT 2023","Mon Apr 24 20:11:11 GMT 2023","7352","","Login","","Cenarios alternativas para login","","Cenarios alternativas para login","  - Eu como usuario devo poder realizar login na plataforma."
"passed","Mon Apr 24 20:12:02 GMT 2023","Mon Apr 24 20:12:09 GMT 2023","7302","","Cadastro de usuario","","Envio de formulario com email invalido","","Envio de formulario com email invalido","  - Eu como usuario devo poder me cadastrar na plataforma."
"passed","Mon Apr 24 20:12:09 GMT 2023","Mon Apr 24 20:12:17 GMT 2023","7349","","Steps de suporte","","Login suporte","","Login suporte","  - Esta feature tem como objetivo dar suporte para outros cenarios que tenha
  como premissa realizar login no aplicativo."
"passed","Mon Apr 24 20:11:31 GMT 2023","Mon Apr 24 20:11:38 GMT 2023","7756","","Cadastro de usuario","","Envio de formulario com email invalido","","Envio de formulario com email invalido","  - Eu como usuario devo poder me cadastrar na plataforma."
"passed","Mon Apr 24 20:12:17 GMT 2023","Mon Apr 24 20:12:40 GMT 2023","23562","","Compra de um produtos","","Compra de um produto","","Compra de um produto","  - Eu como usuario devo poder realizar a compra de um produto de minha escolha no site."
"passed","Mon Apr 24 20:11:54 GMT 2023","Mon Apr 24 20:12:02 GMT 2023","7929","","Cadastro de usuario","","Envio de formulario com email invalido","","Envio de formulario com email invalido","  - Eu como usuario devo poder me cadastrar na plataforma."
"passed","Mon Apr 24 20:11:46 GMT 2023","Mon Apr 24 20:11:54 GMT 2023","7879","","Cadastro de usuario","","Envio de formulario com email invalido","","Envio de formulario com email invalido","  - Eu como usuario devo poder me cadastrar na plataforma."
"passed","Mon Apr 24 20:11:18 GMT 2023","Mon Apr 24 20:11:31 GMT 2023","12133","","Cadastro de usuario","","Cadastro com sucesso","","Cadastro com sucesso","  - Eu como usuario devo poder me cadastrar na plataforma."
"passed","Mon Apr 24 20:10:53 GMT 2023","Mon Apr 24 20:11:04 GMT 2023","10339","","Login","","Login sucesso","","Login sucesso","  - Eu como usuario devo poder realizar login na plataforma."
"passed","Mon Apr 24 20:11:38 GMT 2023","Mon Apr 24 20:11:46 GMT 2023","7954","","Cadastro de usuario","","Envio de formulario com email invalido","","Envio de formulario com email invalido","  - Eu como usuario devo poder me cadastrar na plataforma."
