"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user, I should be able to register on the platform","5530","Alternative registration flows","","Tue Mar 25 12:18:05 GMT 2025","passed","Tue Mar 25 12:18:10 GMT 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","5860","Successful registration","","Tue Mar 25 12:17:37 GMT 2025","passed","Tue Mar 25 12:17:43 GMT 2025","","User Registration","Successful registration",""
"  - As a user, I should be able to log in to the site","4319","Alternative Scenarios","","Tue Mar 25 12:17:29 GMT 2025","passed","Tue Mar 25 12:17:33 GMT 2025","","Login","Alternative Scenarios",""
"  - As a user, I should be able to log in to the site","4476","Alternative Scenarios","","Tue Mar 25 12:17:33 GMT 2025","passed","Tue Mar 25 12:17:37 GMT 2025","","Login","Alternative Scenarios",""
"  As a user, I should be able to register on the platform","5662","Alternative registration flows","","Tue Mar 25 12:17:55 GMT 2025","passed","Tue Mar 25 12:18:00 GMT 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","4189","Alternative registration flows","","Tue Mar 25 12:18:00 GMT 2025","passed","Tue Mar 25 12:18:05 GMT 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","5948","Alternative registration flows","","Tue Mar 25 12:17:49 GMT 2025","passed","Tue Mar 25 12:17:55 GMT 2025","","User Registration","Alternative registration flows",""
"  - As a user, I should be able to log in to the site","5010","Successful Login","","Tue Mar 25 12:17:23 GMT 2025","passed","Tue Mar 25 12:17:28 GMT 2025","","Login","Successful Login",""
"  As a user, I should be able to register on the platform","5571","Alternative registration flows","","Tue Mar 25 12:17:43 GMT 2025","passed","Tue Mar 25 12:17:49 GMT 2025","","User Registration","Alternative registration flows",""
"  - As a user, I should be able to make a purchase of a product on the website","33682","Purchase of a product","","Tue Mar 25 12:18:10 GMT 2025","passed","Tue Mar 25 12:18:44 GMT 2025","","Purchase of a Product","Purchase of a product",""
