"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user, I should be able to register on the platform","5748","Alternative registration flows","","Fri Mar 14 12:16:08 GMT 2025","passed","Fri Mar 14 12:16:13 GMT 2025","","User Registration","Alternative registration flows",""
"  - As a user, I should be able to log in to the site","5401","Alternative Scenarios","","Fri Mar 14 12:15:44 GMT 2025","passed","Fri Mar 14 12:15:50 GMT 2025","","Login","Alternative Scenarios",""
"  As a user, I should be able to register on the platform","5444","Alternative registration flows","","Fri Mar 14 12:16:14 GMT 2025","passed","Fri Mar 14 12:16:19 GMT 2025","","User Registration","Alternative registration flows",""
"  - As a user, I should be able to log in to the site","5391","Alternative Scenarios","","Fri Mar 14 12:15:50 GMT 2025","passed","Fri Mar 14 12:15:55 GMT 2025","","Login","Alternative Scenarios",""
"  As a user, I should be able to register on the platform","5661","Successful registration","","Fri Mar 14 12:15:55 GMT 2025","passed","Fri Mar 14 12:16:01 GMT 2025","","User Registration","Successful registration",""
"  As a user, I should be able to register on the platform","5456","Alternative registration flows","","Fri Mar 14 12:16:19 GMT 2025","passed","Fri Mar 14 12:16:24 GMT 2025","","User Registration","Alternative registration flows",""
"  - As a user, I should be able to make a purchase of a product on the website","33359","Purchase of a product","","Fri Mar 14 12:16:28 GMT 2025","passed","Fri Mar 14 12:17:02 GMT 2025","","Purchase of a Product","Purchase of a product",""
"  - As a user, I should be able to log in to the site","6310","Successful Login","","Fri Mar 14 12:15:38 GMT 2025","passed","Fri Mar 14 12:15:44 GMT 2025","","Login","Successful Login",""
"  As a user, I should be able to register on the platform","6793","Alternative registration flows","","Fri Mar 14 12:16:01 GMT 2025","passed","Fri Mar 14 12:16:08 GMT 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","3990","Alternative registration flows","","Fri Mar 14 12:16:24 GMT 2025","passed","Fri Mar 14 12:16:28 GMT 2025","","User Registration","Alternative registration flows",""
