"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  - As a user, I should be able to log in to the site","68","Successful Login","","Wed Jan 14 12:24:45 UTC 2026","skipped","Wed Jan 14 12:24:45 UTC 2026","","Login","Successful Login",""
"  - As a user, I should be able to log in to the site","10","Alternative Scenarios","","Wed Jan 14 12:24:45 UTC 2026","skipped","Wed Jan 14 12:24:45 UTC 2026","","Login","Alternative Scenarios",""
"  As a user, I should be able to register on the platform","9","Alternative registration flows","","Wed Jan 14 12:24:45 UTC 2026","skipped","Wed Jan 14 12:24:45 UTC 2026","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","8","Alternative registration flows","","Wed Jan 14 12:24:45 UTC 2026","skipped","Wed Jan 14 12:24:45 UTC 2026","","User Registration","Alternative registration flows",""
"  - As a user, I should be able to log in to the site","9","Alternative Scenarios","","Wed Jan 14 12:24:45 UTC 2026","skipped","Wed Jan 14 12:24:45 UTC 2026","","Login","Alternative Scenarios",""
"  As a user, I should be able to register on the platform","10","Alternative registration flows","","Wed Jan 14 12:24:45 UTC 2026","skipped","Wed Jan 14 12:24:45 UTC 2026","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","8","Alternative registration flows","","Wed Jan 14 12:24:45 UTC 2026","skipped","Wed Jan 14 12:24:45 UTC 2026","","User Registration","Alternative registration flows",""
"  - As a user, I should be able to make a purchase of a product on the website","17","Purchase of a product","","Wed Jan 14 12:24:45 UTC 2026","skipped","Wed Jan 14 12:24:45 UTC 2026","","Purchase of a Product","Purchase of a product",""
"  As a user, I should be able to register on the platform","10","Successful registration","","Wed Jan 14 12:24:45 UTC 2026","skipped","Wed Jan 14 12:24:45 UTC 2026","","User Registration","Successful registration",""
"  As a user, I should be able to register on the platform","7","Alternative registration flows","","Wed Jan 14 12:24:45 UTC 2026","skipped","Wed Jan 14 12:24:45 UTC 2026","","User Registration","Alternative registration flows",""
