"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user, I should be able to register on the platform","6435","Alternative registration flows","","Fri Jan 31 02:33:39 GMT 2025","passed","Fri Jan 31 02:33:46 GMT 2025","","User Registration","Alternative registration flows",""
"  - As a user, I should be able to log in to the site","7158","Successful Login","","Fri Jan 31 02:32:47 GMT 2025","passed","Fri Jan 31 02:32:54 GMT 2025","","Login","Successful Login",""
"  As a user, I should be able to register on the platform","4515","Alternative registration flows","","Fri Jan 31 02:33:28 GMT 2025","passed","Fri Jan 31 02:33:33 GMT 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","6870","Alternative registration flows","","Fri Jan 31 02:33:15 GMT 2025","passed","Fri Jan 31 02:33:22 GMT 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","6304","Alternative registration flows","","Fri Jan 31 02:33:33 GMT 2025","passed","Fri Jan 31 02:33:39 GMT 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","6623","Alternative registration flows","","Fri Jan 31 02:33:22 GMT 2025","passed","Fri Jan 31 02:33:28 GMT 2025","","User Registration","Alternative registration flows",""
"  - As a user, I should be able to log in to the site","7289","Alternative Scenarios","","Fri Jan 31 02:32:54 GMT 2025","passed","Fri Jan 31 02:33:01 GMT 2025","","Login","Alternative Scenarios",""
"  - As a user, I should be able to make a purchase of a product on the website","55372","Purchase of a product","","Fri Jan 31 02:33:46 GMT 2025","passed","Fri Jan 31 02:34:41 GMT 2025","","Purchase of a Product","Purchase of a product",""
"  As a user, I should be able to register on the platform","6808","Successful registration","","Fri Jan 31 02:33:08 GMT 2025","passed","Fri Jan 31 02:33:15 GMT 2025","","User Registration","Successful registration",""
"  - As a user, I should be able to log in to the site","6657","Alternative Scenarios","","Fri Jan 31 02:33:01 GMT 2025","passed","Fri Jan 31 02:33:08 GMT 2025","","Login","Alternative Scenarios",""
