"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 24 12:16:11 GMT 2023","Fri Mar 24 12:16:22 GMT 2023","11651","","Login","","Cenarios alternativas para login","","Cenarios alternativas para login","  - Eu como usuario devo poder realizar login na plataforma."
"passed","Fri Mar 24 12:16:46 GMT 2023","Fri Mar 24 12:16:59 GMT 2023","12365","","Cadastro de usuario","","Envio de formulario com email invalido","","Envio de formulario com email invalido","  - Eu como usuario devo poder me cadastrar na plataforma."
"passed","Fri Mar 24 12:15:46 GMT 2023","Fri Mar 24 12:16:11 GMT 2023","24481","","Login","","Login sucesso","","Login sucesso","  - Eu como usuario devo poder realizar login na plataforma."
"passed","Fri Mar 24 12:16:59 GMT 2023","Fri Mar 24 12:17:10 GMT 2023","10873","","Cadastro de usuario","","Envio de formulario com email invalido","","Envio de formulario com email invalido","  - Eu como usuario devo poder me cadastrar na plataforma."
"passed","Fri Mar 24 12:17:31 GMT 2023","Fri Mar 24 12:17:43 GMT 2023","11678","","Cadastro de usuario","","Envio de formulario com email invalido","","Envio de formulario com email invalido","  - Eu como usuario devo poder me cadastrar na plataforma."
"passed","Fri Mar 24 12:16:22 GMT 2023","Fri Mar 24 12:16:33 GMT 2023","10574","","Login","","Cenarios alternativas para login","","Cenarios alternativas para login","  - Eu como usuario devo poder realizar login na plataforma."
"passed","Fri Mar 24 12:16:33 GMT 2023","Fri Mar 24 12:16:46 GMT 2023","13341","","Cadastro de usuario","","Cadastro com sucesso","","Cadastro com sucesso","  - Eu como usuario devo poder me cadastrar na plataforma."
"passed","Fri Mar 24 12:17:10 GMT 2023","Fri Mar 24 12:17:20 GMT 2023","10691","","Cadastro de usuario","","Envio de formulario com email invalido","","Envio de formulario com email invalido","  - Eu como usuario devo poder me cadastrar na plataforma."
"passed","Fri Mar 24 12:17:43 GMT 2023","Fri Mar 24 12:17:55 GMT 2023","11918","","Steps de suporte","","Login suporte","","Login suporte","  - Esta feature tem como objetivo dar suporte para outros cenarios que tenha
  como premissa realizar login no aplicativo."
"passed","Fri Mar 24 12:17:20 GMT 2023","Fri Mar 24 12:17:31 GMT 2023","10740","","Cadastro de usuario","","Envio de formulario com email invalido","","Envio de formulario com email invalido","  - Eu como usuario devo poder me cadastrar na plataforma."
"passed","Fri Mar 24 12:17:55 GMT 2023","Fri Mar 24 12:18:22 GMT 2023","27085","","Compra de um produtos","","Compra de um produto","","Compra de um produto","  - Eu como usuario devo poder realizar a compra de um produto de minha escolha no site."
