"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 19 12:19:39 GMT 2023","Fri May 19 12:19:46 GMT 2023","7304","","Cadastro de usuario","","Envio de formulario com email invalido","","Envio de formulario com email invalido","  - Eu como usuario devo poder me cadastrar na plataforma."
"passed","Fri May 19 12:19:30 GMT 2023","Fri May 19 12:19:39 GMT 2023","8584","","Cadastro de usuario","","Envio de formulario com email invalido","","Envio de formulario com email invalido","  - Eu como usuario devo poder me cadastrar na plataforma."
"passed","Fri May 19 12:19:16 GMT 2023","Fri May 19 12:19:23 GMT 2023","7342","","Cadastro de usuario","","Envio de formulario com email invalido","","Envio de formulario com email invalido","  - Eu como usuario devo poder me cadastrar na plataforma."
"passed","Fri May 19 12:19:54 GMT 2023","Fri May 19 12:20:01 GMT 2023","6794","","Steps de suporte","","Login suporte","","Login suporte","  - Esta feature tem como objetivo dar suporte para outros cenarios que tenha
  como premissa realizar login no aplicativo."
"passed","Fri May 19 12:18:30 GMT 2023","Fri May 19 12:18:52 GMT 2023","21254","","Login","","Login sucesso","","Login sucesso","  - Eu como usuario devo poder realizar login na plataforma."
"passed","Fri May 19 12:19:06 GMT 2023","Fri May 19 12:19:16 GMT 2023","9066","","Cadastro de usuario","","Cadastro com sucesso","","Cadastro com sucesso","  - Eu como usuario devo poder me cadastrar na plataforma."
"passed","Fri May 19 12:18:59 GMT 2023","Fri May 19 12:19:06 GMT 2023","7427","","Login","","Cenarios alternativas para login","","Cenarios alternativas para login","  - Eu como usuario devo poder realizar login na plataforma."
"passed","Fri May 19 12:18:52 GMT 2023","Fri May 19 12:18:59 GMT 2023","7300","","Login","","Cenarios alternativas para login","","Cenarios alternativas para login","  - Eu como usuario devo poder realizar login na plataforma."
"passed","Fri May 19 12:19:46 GMT 2023","Fri May 19 12:19:54 GMT 2023","7662","","Cadastro de usuario","","Envio de formulario com email invalido","","Envio de formulario com email invalido","  - Eu como usuario devo poder me cadastrar na plataforma."
"passed","Fri May 19 12:19:23 GMT 2023","Fri May 19 12:19:30 GMT 2023","7292","","Cadastro de usuario","","Envio de formulario com email invalido","","Envio de formulario com email invalido","  - Eu como usuario devo poder me cadastrar na plataforma."
"passed","Fri May 19 12:20:01 GMT 2023","Fri May 19 12:20:24 GMT 2023","23790","","Compra de um produtos","","Compra de um produto","","Compra de um produto","  - Eu como usuario devo poder realizar a compra de um produto de minha escolha no site."
