"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  - As a user, I should be able to log in to the site","7122","Successful Login","","Wed Feb 19 12:16:41 GMT 2025","passed","Wed Feb 19 12:16:48 GMT 2025","","Login","Successful Login",""
"  As a user, I should be able to register on the platform","6572","Alternative registration flows","","Wed Feb 19 12:17:19 GMT 2025","passed","Wed Feb 19 12:17:25 GMT 2025","","User Registration","Alternative registration flows",""
"  - As a user, I should be able to make a purchase of a product on the website","33973","Purchase of a product","","Wed Feb 19 12:17:36 GMT 2025","passed","Wed Feb 19 12:18:10 GMT 2025","","Purchase of a Product","Purchase of a product",""
"  As a user, I should be able to register on the platform","4508","Alternative registration flows","","Wed Feb 19 12:17:25 GMT 2025","passed","Wed Feb 19 12:17:30 GMT 2025","","User Registration","Alternative registration flows",""
"  - As a user, I should be able to log in to the site","6480","Alternative Scenarios","","Wed Feb 19 12:16:55 GMT 2025","passed","Wed Feb 19 12:17:01 GMT 2025","","Login","Alternative Scenarios",""
"  As a user, I should be able to register on the platform","6459","Alternative registration flows","","Wed Feb 19 12:17:06 GMT 2025","passed","Wed Feb 19 12:17:12 GMT 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","4902","Successful registration","","Wed Feb 19 12:17:01 GMT 2025","passed","Wed Feb 19 12:17:06 GMT 2025","","User Registration","Successful registration",""
"  As a user, I should be able to register on the platform","6164","Alternative registration flows","","Wed Feb 19 12:17:30 GMT 2025","passed","Wed Feb 19 12:17:36 GMT 2025","","User Registration","Alternative registration flows",""
"  - As a user, I should be able to log in to the site","6462","Alternative Scenarios","","Wed Feb 19 12:16:48 GMT 2025","passed","Wed Feb 19 12:16:55 GMT 2025","","Login","Alternative Scenarios",""
"  As a user, I should be able to register on the platform","6333","Alternative registration flows","","Wed Feb 19 12:17:12 GMT 2025","passed","Wed Feb 19 12:17:19 GMT 2025","","User Registration","Alternative registration flows",""
