"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  As a user, I should be able to register on the platform","6","Alternative registration flows","","Mon Aug 11 12:23:53 GMT 2025","skipped","Mon Aug 11 12:23:53 GMT 2025","","User Registration","Alternative registration flows",""
"  - As a user, I should be able to log in to the site","79","Successful Login","","Mon Aug 11 12:23:53 GMT 2025","skipped","Mon Aug 11 12:23:53 GMT 2025","","Login","Successful Login",""
"  - As a user, I should be able to make a purchase of a product on the website","10","Purchase of a product","","Mon Aug 11 12:23:53 GMT 2025","skipped","Mon Aug 11 12:23:53 GMT 2025","","Purchase of a Product","Purchase of a product",""
"  As a user, I should be able to register on the platform","9","Successful registration","","Mon Aug 11 12:23:53 GMT 2025","skipped","Mon Aug 11 12:23:53 GMT 2025","","User Registration","Successful registration",""
"  As a user, I should be able to register on the platform","10","Alternative registration flows","","Mon Aug 11 12:23:53 GMT 2025","skipped","Mon Aug 11 12:23:53 GMT 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","7","Alternative registration flows","","Mon Aug 11 12:23:53 GMT 2025","skipped","Mon Aug 11 12:23:53 GMT 2025","","User Registration","Alternative registration flows",""
"  - As a user, I should be able to log in to the site","16","Alternative Scenarios","","Mon Aug 11 12:23:53 GMT 2025","skipped","Mon Aug 11 12:23:53 GMT 2025","","Login","Alternative Scenarios",""
"  - As a user, I should be able to log in to the site","12","Alternative Scenarios","","Mon Aug 11 12:23:53 GMT 2025","skipped","Mon Aug 11 12:23:53 GMT 2025","","Login","Alternative Scenarios",""
"  As a user, I should be able to register on the platform","6","Alternative registration flows","","Mon Aug 11 12:23:53 GMT 2025","skipped","Mon Aug 11 12:23:53 GMT 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","7","Alternative registration flows","","Mon Aug 11 12:23:53 GMT 2025","skipped","Mon Aug 11 12:23:53 GMT 2025","","User Registration","Alternative registration flows",""
