"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 14 12:18:39 GMT 2023","Tue Feb 14 12:18:50 GMT 2023","10989","","Cadastro de usuario","","Envio de formulario com email invalido","","Envio de formulario com email invalido","  - Eu como usuario devo poder me cadastrar na plataforma."
"passed","Tue Feb 14 12:18:14 GMT 2023","Tue Feb 14 12:18:27 GMT 2023","12961","","Cadastro de usuario","","Envio de formulario com email invalido","","Envio de formulario com email invalido","  - Eu como usuario devo poder me cadastrar na plataforma."
"passed","Tue Feb 14 12:17:11 GMT 2023","Tue Feb 14 12:17:23 GMT 2023","11794","","Login","","Cenarios alternativas para login","","Cenarios alternativas para login","  - Eu como usuario devo poder realizar login na plataforma."
"passed","Tue Feb 14 12:19:02 GMT 2023","Tue Feb 14 12:19:29 GMT 2023","26774","","Comprar de produtos","","Compra de um produto","","Compra de um produto","  - Eu como usuario devo poder realizar a compra de um produto de minha escolha no site."
"passed","Tue Feb 14 12:17:23 GMT 2023","Tue Feb 14 12:17:35 GMT 2023","12237","","Login","","Cenarios alternativas para login","","Cenarios alternativas para login","  - Eu como usuario devo poder realizar login na plataforma."
"passed","Tue Feb 14 12:18:01 GMT 2023","Tue Feb 14 12:18:14 GMT 2023","13785","","Cadastro de usuario","","Envio de formulario com email invalido","","Envio de formulario com email invalido","  - Eu como usuario devo poder me cadastrar na plataforma."
"passed","Tue Feb 14 12:18:27 GMT 2023","Tue Feb 14 12:18:39 GMT 2023","11896","","Cadastro de usuario","","Envio de formulario com email invalido","","Envio de formulario com email invalido","  - Eu como usuario devo poder me cadastrar na plataforma."
"passed","Tue Feb 14 12:17:35 GMT 2023","Tue Feb 14 12:17:48 GMT 2023","13332","","Cadastro de usuario","","Cadastro com sucesso","","Cadastro com sucesso","  - Eu como usuario devo poder me cadastrar na plataforma."
"passed","Tue Feb 14 12:18:50 GMT 2023","Tue Feb 14 12:19:02 GMT 2023","12228","","Steps de suporte","","Login suporte","","Login suporte","  - Esta feature tem como objetivo dar suporte para outros cenarios que tenha
  como premissa realizar login no aplicativo."
"passed","Tue Feb 14 12:17:48 GMT 2023","Tue Feb 14 12:18:01 GMT 2023","12177","","Cadastro de usuario","","Envio de formulario com email invalido","","Envio de formulario com email invalido","  - Eu como usuario devo poder me cadastrar na plataforma."
"passed","Tue Feb 14 12:16:43 GMT 2023","Tue Feb 14 12:17:11 GMT 2023","28282","","Login","","Login sucesso","","Login sucesso","  - Eu como usuario devo poder realizar login na plataforma."
