"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"  - As a user, I should be able to make a purchase of a product on the website","17361","Purchase of a product","","Fri Jan 24 17:16:30 GMT 2025","passed","Fri Jan 24 17:16:47 GMT 2025","","Purchase of a Product","Purchase of a product",""
"  As a user, I should be able to register on the platform","6395","Alternative registration flows","","Fri Jan 24 17:15:56 GMT 2025","passed","Fri Jan 24 17:16:02 GMT 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","6323","Alternative registration flows","","Fri Jan 24 17:16:02 GMT 2025","passed","Fri Jan 24 17:16:08 GMT 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","7319","Alternative registration flows","","Fri Jan 24 17:16:15 GMT 2025","passed","Fri Jan 24 17:16:23 GMT 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","7269","Successful registration","","Fri Jan 24 17:15:48 GMT 2025","passed","Fri Jan 24 17:15:56 GMT 2025","","User Registration","Successful registration",""
"  As a user, I should be able to register on the platform","7216","Alternative registration flows","","Fri Jan 24 17:16:08 GMT 2025","passed","Fri Jan 24 17:16:15 GMT 2025","","User Registration","Alternative registration flows",""
"  As a user, I should be able to register on the platform","7266","Alternative registration flows","","Fri Jan 24 17:16:23 GMT 2025","passed","Fri Jan 24 17:16:30 GMT 2025","","User Registration","Alternative registration flows",""
"  - As a user, I should be able to log in to the site","7934","Alternative Scenarios","","Fri Jan 24 17:15:34 GMT 2025","passed","Fri Jan 24 17:15:41 GMT 2025","","Login","Alternative Scenarios",""
"  - As a user, I should be able to log in to the site","11000","Successful Login","","Fri Jan 24 17:15:22 GMT 2025","passed","Fri Jan 24 17:15:33 GMT 2025","","Login","Successful Login",""
"  - As a user, I should be able to log in to the site","6747","Alternative Scenarios","","Fri Jan 24 17:15:41 GMT 2025","passed","Fri Jan 24 17:15:48 GMT 2025","","Login","Alternative Scenarios",""
